,Price,Year,Kilometer,Fuel Type,No. of Owner(s),Insurance,Registration type,Engine,Mileage (ARAI),Drivetrain,Turbocharger/Supercharger,Length,Width,Height,Wheelbase,Doors,Seating Capacity,No of Seating Rows,Front Brake Type,Rear Brake Type,Steering Type,Transmission_Type,Cruise_Control,ABS,Power_Windows,Sunroof,Rear_Wiper,Four_Wheel_Drive,Air_Conditioner,Steering_Adjustment,Heater,Parking_Sensors,Instrument_Cluster,Steering_controls,Display,Gears,Mileage,Power_bhp,Torque_Nm
2997,4000000,2017,17000,Diesel,First,Not Available,Individual,2993.0,13.53,RWD ,No ,4961,2077,1460,2909,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,False,True,Automatic,13.53,271.0,600.0
2998,2400000,2016,74291,Diesel,Second,Not Available,Individual,1995.0,17.05,RWD ,Yes,4454,2044,1545,2760,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,True,True,True,True,True,True,True,True,Automatic,17.05,184.0,350.0
2999,13000000,2020,20938,Diesel,First,Not Available,Individual,2925.0,12.5,AWD ,Yes,5207,2157,1823,3135,5.0,7.0,3.0,Ventilated Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,12.5,326.0,700.0
3000,2700000,2018,43520,Diesel,First,Not Available,Individual,1968.0,15.17,AWD ,Yes,4385,1831,1608,2603,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,True,True,True,True,True,True,True,True,Automatic,15.17,184.0,380.0
3001,3300000,2018,88025,Diesel,First,Not Available,Individual,1995.0,19.59,RWD ,Yes,4624,2031,1429,2810,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,19.59,184.0,380.0
3002,5950000,2013,14326,Petrol,First,Not Available,Individual,2706.0,11.36,RWD ,No ,4374,1978,1281,2475,2.0,2.0,1.0,Disc ,Disc,Power,Automatic,True,True,True,False,False,False,True,True,True,True,True,False,True,Automatic,11.36,315.0,360.0
3003,1350000,2016,77000,Petrol,First,Not Available,Individual,1395.0,16.7,FWD ,Yes,4670,1814,1476,2688,4.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,True,6 Gears,16.7,148.0,250.0
3004,4200000,2019,65578,Diesel,Second,Not Available,Individual,1999.0,15.6,AWD ,Yes,4360,2120,1635,2660,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,True,True,True,True,True,True,True,True,Automatic,15.6,177.0,430.0
3005,365000,2015,74063,Petrol,First,Comprehensive,Individual,998.0,20.5,FWD ,No ,3599,1495,1700,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,True,True,False,True,False,False,5 Gears,20.5,67.0,90.0
3006,440000,2015,741993,Petrol,First,Not Available,Individual,998.0,23.1,FWD ,No ,3600,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,True,False,5 Gears,23.1,67.0,90.0
3007,555000,2017,55448,Petrol,First,Comprehensive,Individual,1199.0,18.7,FWD ,No ,3955,1694,1544,2530,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,False,False,5 Gears,18.7,89.0,110.0
3008,915000,2018,44889,Diesel,First,Comprehensive,Individual,1248.0,24.29,FWD ,Yes,3995,1790,1640,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,24.29,89.0,200.0
3009,740000,2020,46130,Petrol,First,Comprehensive,Individual,1197.0,22.0,FWD ,No ,3840,1735,1530,2450,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,22.0,82.0,113.0
3010,894999,2020,21000,Petrol,First,Not Available,Individual,1198.0,17.88,FWD ,Yes,3994,1811,1607,2498,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,6 Gears,17.88,108.0,170.0
3011,800000,2019,35900,Petrol,First,Not Available,Individual,1198.0,17.88,FWD ,Yes,3994,1811,1607,2498,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,6 Gears,17.88,108.0,170.0
3012,4500000,2019,19919,Diesel,First,Not Available,Individual,2143.0,19.27,RWD ,Yes,4686,1810,1442,2840,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,19.27,168.0,400.0
3013,6000000,2019,26000,Diesel,First,Not Available,Individual,1999.0,16.38,AWD ,Yes,4731,2071,1651,2874,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,16.38,177.0,430.0
3014,2800000,2016,59000,Diesel,Second,Not Available,Individual,1968.0,16.66,FWD ,Yes,4933,1874,1455,2912,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,16.66,190.0,400.0
3015,6700000,2021,15000,Hybrid,First,Not Available,Individual,1969.0,12.1,4WD,Yes,4688,1902,1658,2865,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,12.1,250.0,350.0
3016,7000000,2018,19000,Diesel,First,Not Available,Individual,4134.0,12.07,AWD ,Yes,5089,1983,1737,3002,5.0,7.0,3.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,12.07,335.0,800.0
3017,525000,2019,31211,Petrol,First,Comprehensive,Individual,1197.0,20.52,FWD ,No ,3655,1620,1675,2435,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,20.52,82.0,113.0
3018,535000,2017,108688,Diesel,First,Comprehensive,Individual,1248.0,26.59,FWD ,Yes,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,False,False,5 Gears,26.59,74.0,190.0
3019,390000,2017,61372,Petrol,Second,Comprehensive,Individual,998.0,20.5,FWD ,No ,3636,1475,1670,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,True,True,False,True,False,False,5 Gears,20.5,67.0,90.0
